07-06 12:18:17.177 >> bodywork // SteeringWheelValue = 1, -242.40001
07-06 12:18:17.177 >> bodywork // SteeringWheelAngle = -242.40001, 1, 1
07-06 12:18:17.179 >> bodywork // SteeringWheelValue = 2, 368.0
07-06 12:18:17.179 >> bodywork // SteeringWheelSpeed = 368.0, 1, 1
07-06 12:18:17.187 >> bodywork // SteeringWheelValue = 1, -246.90001
07-06 12:18:17.188 >> bodywork // SteeringWheelAngle = -246.90001, 1, 1
07-06 12:18:17.189 >> bodywork // SteeringWheelValue = 2, 376.0
07-06 12:18:17.189 >> bodywork // SteeringWheelSpeed = 376.0, 1, 1
07-06 12:18:17.199 >> bodywork // SteeringWheelValue = 1, -249.8
07-06 12:18:17.199 >> bodywork // SteeringWheelAngle = -249.8, 1, 1
07-06 12:18:17.200 >> bodywork // SteeringWheelValue = 2, 372.0
07-06 12:18:17.200 >> bodywork // SteeringWheelSpeed = 372.0, 1, 1
07-06 12:18:17.212 >> bodywork // SteeringWheelValue = 1, -254.3
07-06 12:18:17.212 >> bodywork // SteeringWheelAngle = -254.3, 1, 1
07-06 12:18:17.213 >> bodywork // SteeringWheelValue = 2, 368.0
07-06 12:18:17.213 >> bodywork // SteeringWheelSpeed = 368.0, 1, 1
07-06 12:18:17.221 >> bodywork // SteeringWheelValue = 1, -257.1
07-06 12:18:17.221 >> bodywork // SteeringWheelAngle = -257.1, 1, 1
07-06 12:18:17.221 >> bodywork // SteeringWheelValue = 2, 356.0
07-06 12:18:17.221 >> bodywork // SteeringWheelSpeed = 356.0, 1, 1
07-06 12:18:17.221 >> instrument // AlarmBuzzleState = 0
07-06 12:18:17.229 >> bodywork // SteeringWheelValue = 1, -261.4
07-06 12:18:17.229 >> bodywork // SteeringWheelAngle = -261.4, 1, 1
07-06 12:18:17.230 >> bodywork // SteeringWheelValue = 2, 352.0
07-06 12:18:17.230 >> bodywork // SteeringWheelSpeed = 352.0, 1, 1
07-06 12:18:17.239 >> bodywork // SteeringWheelValue = 1, -264.1
07-06 12:18:17.240 >> bodywork // SteeringWheelAngle = -264.1, 1, 1
07-06 12:18:17.240 >> bodywork // SteeringWheelValue = 2, 344.0
07-06 12:18:17.240 >> bodywork // SteeringWheelSpeed = 344.0, 1, 1
07-06 12:18:17.250 >> bodywork // SteeringWheelValue = 1, -268.1
07-06 12:18:17.251 >> bodywork // SteeringWheelAngle = -268.1, 1, 1
07-06 12:18:17.252 >> bodywork // SteeringWheelValue = 2, 332.0
07-06 12:18:17.252 >> bodywork // SteeringWheelSpeed = 332.0, 1, 1
07-06 12:18:17.264 >> speed // Speed = 2.26875
07-06 12:18:17.265 >> bodywork // SteeringWheelValue = 1, -270.7
07-06 12:18:17.265 >> bodywork // SteeringWheelAngle = -270.7, 1, 1
07-06 12:18:17.265 >> bodywork // SteeringWheelValue = 2, 324.0
07-06 12:18:17.265 >> bodywork // SteeringWheelSpeed = 324.0, 1, 1
07-06 12:18:17.269 >> bodywork // SteeringWheelValue = 1, -274.4
07-06 12:18:17.269 >> bodywork // SteeringWheelAngle = -274.4, 1, 1
07-06 12:18:17.270 >> bodywork // SteeringWheelValue = 2, 304.0
07-06 12:18:17.270 >> bodywork // SteeringWheelSpeed = 304.0, 1, 1
07-06 12:18:17.270 >> instrument // AlarmBuzzleState = 1
07-06 12:18:17.277 >> bodywork // SteeringWheelValue = 1, -276.80002
07-06 12:18:17.277 >> bodywork // SteeringWheelAngle = -276.80002, 1, 1
07-06 12:18:17.277 >> bodywork // SteeringWheelValue = 2, 296.0
07-06 12:18:17.277 >> bodywork // SteeringWheelSpeed = 296.0, 1, 1
07-06 12:18:17.292 >> bodywork // SteeringWheelValue = 1, -280.2
07-06 12:18:17.293 >> bodywork // SteeringWheelAngle = -280.2, 1, 1
07-06 12:18:17.296 >> bodywork // SteeringWheelValue = 2, 288.0
07-06 12:18:17.296 >> bodywork // SteeringWheelSpeed = 288.0, 1, 1
07-06 12:18:17.298 >> bodywork // SteeringWheelValue = 1, -282.4
07-06 12:18:17.299 >> bodywork // SteeringWheelAngle = -282.4, 1, 1
07-06 12:18:17.300 >> bodywork // SteeringWheelValue = 2, 276.0
07-06 12:18:17.300 >> bodywork // SteeringWheelSpeed = 276.0, 1, 1
07-06 12:18:17.308 >> bodywork // SteeringWheelValue = 1, -285.6
07-06 12:18:17.308 >> bodywork // SteeringWheelAngle = -285.6, 1, 1
07-06 12:18:17.309 >> bodywork // SteeringWheelValue = 2, 264.0
07-06 12:18:17.310 >> bodywork // SteeringWheelSpeed = 264.0, 1, 1
07-06 12:18:17.317 >> bodywork // SteeringWheelValue = 1, -287.7
07-06 12:18:17.317 >> bodywork // SteeringWheelAngle = -287.7, 1, 1
07-06 12:18:17.320 >> instrument // AlarmBuzzleState = 0
07-06 12:18:17.328 >> bodywork // SteeringWheelValue = 1, -290.7
07-06 12:18:17.329 >> bodywork // SteeringWheelAngle = -290.7, 1, 1
07-06 12:18:17.330 >> bodywork // SteeringWheelValue = 2, 252.0
07-06 12:18:17.330 >> bodywork // SteeringWheelSpeed = 252.0, 1, 1
07-06 12:18:17.340 >> bodywork // SteeringWheelValue = 1, -292.7
07-06 12:18:17.340 >> bodywork // SteeringWheelAngle = -292.7, 1, 1
07-06 12:18:17.340 >> bodywork // SteeringWheelValue = 2, 248.0
07-06 12:18:17.340 >> bodywork // SteeringWheelSpeed = 248.0, 1, 1
07-06 12:18:17.346 >> charging // ChargingPower = 0.0
07-06 12:18:17.351 >> bodywork // SteeringWheelValue = 1, -295.6
07-06 12:18:17.353 >> bodywork // SteeringWheelAngle = -295.6, 1, 1
07-06 12:18:17.359 >> speed // Speed = 2.4750001
07-06 12:18:17.359 >> bodywork // SteeringWheelValue = 1, -297.6
07-06 12:18:17.360 >> bodywork // SteeringWheelAngle = -297.6, 1, 1
07-06 12:18:17.360 >> bodywork // SteeringWheelValue = 2, 244.0
07-06 12:18:17.360 >> bodywork // SteeringWheelSpeed = 244.0, 1, 1
07-06 12:18:17.369 >> bodywork // SteeringWheelValue = 1, -300.5
07-06 12:18:17.369 >> bodywork // SteeringWheelAngle = -300.5, 1, 1
07-06 12:18:17.370 >> bodywork // SteeringWheelValue = 2, 240.0
07-06 12:18:17.370 >> bodywork // SteeringWheelSpeed = 240.0, 1, 1
07-06 12:18:17.375 >> instrument // AlarmBuzzleState = 1
07-06 12:18:17.380 >> bodywork // SteeringWheelValue = 1, -302.30002
07-06 12:18:17.381 >> bodywork // SteeringWheelAngle = -302.30002, 1, 1
07-06 12:18:17.381 >> bodywork // SteeringWheelValue = 2, 236.0
07-06 12:18:17.381 >> bodywork // SteeringWheelSpeed = 236.0, 1, 1
07-06 12:18:17.389 >> bodywork // SteeringWheelValue = 1, -305.2
07-06 12:18:17.389 >> bodywork // SteeringWheelAngle = -305.2, 1, 1
07-06 12:18:17.391 >> bodywork // SteeringWheelValue = 2, 240.0
07-06 12:18:17.391 >> bodywork // SteeringWheelSpeed = 240.0, 1, 1
07-06 12:18:17.402 >> bodywork // SteeringWheelValue = 1, -307.1
07-06 12:18:17.402 >> bodywork // SteeringWheelAngle = -307.1, 1, 1
07-06 12:18:17.403 >> bodywork // SteeringWheelValue = 2, 236.0
07-06 12:18:17.403 >> bodywork // SteeringWheelSpeed = 236.0, 1, 1
07-06 12:18:17.410 >> bodywork // SteeringWheelValue = 1, -310.0
07-06 12:18:17.411 >> bodywork // SteeringWheelAngle = -310.0, 1, 1
07-06 12:18:17.412 >> bodywork // SteeringWheelValue = 2, 240.0
07-06 12:18:17.412 >> bodywork // SteeringWheelSpeed = 240.0, 1, 1
07-06 12:18:17.421 >> bodywork // SteeringWheelValue = 1, -311.9
07-06 12:18:17.422 >> bodywork // SteeringWheelAngle = -311.9, 1, 1
07-06 12:18:17.423 >> instrument // AlarmBuzzleState = 0
07-06 12:18:17.430 >> bodywork // SteeringWheelValue = 1, -314.7
07-06 12:18:17.430 >> bodywork // SteeringWheelAngle = -314.7, 1, 1
07-06 12:18:17.438 >> bodywork // SteeringWheelValue = 1, -316.6
07-06 12:18:17.438 >> bodywork // SteeringWheelAngle = -316.6, 1, 1
07-06 12:18:17.438 >> bodywork // SteeringWheelValue = 2, 228.0
07-06 12:18:17.438 >> bodywork // SteeringWheelSpeed = 228.0, 1, 1
07-06 12:18:17.445 >> charging // ChargingPower = 0.0
07-06 12:18:17.449 >> bodywork // SteeringWheelValue = 1, -319.30002
07-06 12:18:17.450 >> bodywork // SteeringWheelAngle = -319.30002, 1, 1
07-06 12:18:17.453 >> bodywork // SteeringWheelValue = 2, 224.0
07-06 12:18:17.453 >> bodywork // SteeringWheelSpeed = 224.0, 1, 1
07-06 12:18:17.460 >> speed // Speed = 2.68125
07-06 12:18:17.467 >> bodywork // SteeringWheelValue = 1, -321.0
07-06 12:18:17.467 >> bodywork // SteeringWheelAngle = -321.0, 1, 1
07-06 12:18:17.468 >> bodywork // SteeringWheelValue = 2, 220.0
07-06 12:18:17.469 >> bodywork // SteeringWheelSpeed = 220.0, 1, 1
07-06 12:18:17.470 >> bodywork // SteeringWheelValue = 1, -323.7
07-06 12:18:17.471 >> bodywork // SteeringWheelAngle = -323.7, 1, 1
07-06 12:18:17.472 >> bodywork // SteeringWheelValue = 2, 224.0
07-06 12:18:17.472 >> bodywork // SteeringWheelSpeed = 224.0, 1, 1
07-06 12:18:17.474 >> instrument // AlarmBuzzleState = 1
07-06 12:18:17.480 >> bodywork // SteeringWheelValue = 1, -325.5
07-06 12:18:17.480 >> bodywork // SteeringWheelAngle = -325.5, 1, 1
07-06 12:18:17.483 >> bodywork // SteeringWheelValue = 2, 220.0
07-06 12:18:17.483 >> bodywork // SteeringWheelSpeed = 220.0, 1, 1
07-06 12:18:17.490 >> bodywork // SteeringWheelValue = 1, -328.2
07-06 12:18:17.491 >> bodywork // SteeringWheelAngle = -328.2, 1, 1
07-06 12:18:17.493 >> bodywork // SteeringWheelValue = 2, 224.0
07-06 12:18:17.494 >> bodywork // SteeringWheelSpeed = 224.0, 1, 1
07-06 12:18:17.498 >> bodywork // SteeringWheelValue = 1, -329.9
07-06 12:18:17.498 >> bodywork // SteeringWheelAngle = -329.9, 1, 1
07-06 12:18:17.499 >> bodywork // SteeringWheelValue = 2, 220.0
07-06 12:18:17.500 >> bodywork // SteeringWheelSpeed = 220.0, 1, 1
07-06 12:18:17.509 >> bodywork // SteeringWheelValue = 1, -332.5
07-06 12:18:17.509 >> bodywork // SteeringWheelAngle = -332.5, 1, 1
07-06 12:18:17.509 >> bodywork // SteeringWheelValue = 2, 216.0
07-06 12:18:17.510 >> bodywork // SteeringWheelSpeed = 216.0, 1, 1
07-06 12:18:17.519 >> bodywork // SteeringWheelValue = 1, -334.2
07-06 12:18:17.520 >> bodywork // SteeringWheelAngle = -334.2, 1, 1
07-06 12:18:17.520 >> bodywork // SteeringWheelValue = 2, 208.0
07-06 12:18:17.521 >> bodywork // SteeringWheelSpeed = 208.0, 1, 1
07-06 12:18:17.524 >> instrument // AlarmBuzzleState = 0
07-06 12:18:17.530 >> bodywork // SteeringWheelValue = 1, -336.6
07-06 12:18:17.530 >> bodywork // SteeringWheelAngle = -336.6, 1, 1
07-06 12:18:17.531 >> bodywork // SteeringWheelValue = 2, 204.0
07-06 12:18:17.531 >> bodywork // SteeringWheelSpeed = 204.0, 1, 1
07-06 12:18:17.538 >> bodywork // SteeringWheelValue = 1, -338.30002
07-06 12:18:17.538 >> bodywork // SteeringWheelAngle = -338.30002, 1, 1
07-06 12:18:17.546 >> charging // ChargingPower = 0.0
07-06 12:18:17.548 >> bodywork // SteeringWheelValue = 1, -340.80002
07-06 12:18:17.549 >> bodywork // SteeringWheelAngle = -340.80002, 1, 1
07-06 12:18:17.551 >> bodywork // SteeringWheelValue = 2, 208.0
07-06 12:18:17.551 >> bodywork // SteeringWheelSpeed = 208.0, 1, 1
07-06 12:18:17.554 >> speed // Speed = 2.75
07-06 12:18:17.556 >> bodywork // SteeringWheelValue = 1, -342.4
07-06 12:18:17.557 >> bodywork // SteeringWheelAngle = -342.4, 1, 1
07-06 12:18:17.557 >> bodywork // SteeringWheelValue = 2, 212.0
07-06 12:18:17.557 >> bodywork // SteeringWheelSpeed = 212.0, 1, 1
07-06 12:18:17.568 >> bodywork // SteeringWheelValue = 1, -345.0
07-06 12:18:17.569 >> bodywork // SteeringWheelAngle = -345.0, 1, 1
07-06 12:18:17.570 >> bodywork // SteeringWheelValue = 2, 216.0
07-06 12:18:17.571 >> bodywork // SteeringWheelSpeed = 216.0, 1, 1
07-06 12:18:17.576 >> instrument // AlarmBuzzleState = 1
07-06 12:18:17.581 >> bodywork // SteeringWheelValue = 1, -346.80002
07-06 12:18:17.581 >> bodywork // SteeringWheelAngle = -346.80002, 1, 1
07-06 12:18:17.581 >> bodywork // SteeringWheelValue = 2, 220.0
07-06 12:18:17.581 >> bodywork // SteeringWheelSpeed = 220.0, 1, 1
07-06 12:18:17.592 >> bodywork // SteeringWheelValue = 1, -349.5
07-06 12:18:17.592 >> bodywork // SteeringWheelAngle = -349.5, 1, 1
07-06 12:18:17.592 >> bodywork // SteeringWheelValue = 2, 224.0
07-06 12:18:17.592 >> bodywork // SteeringWheelSpeed = 224.0, 1, 1
07-06 12:18:17.603 >> bodywork // SteeringWheelValue = 1, -351.30002
07-06 12:18:17.603 >> bodywork // SteeringWheelAngle = -351.30002, 1, 1
07-06 12:18:17.614 >> bodywork // SteeringWheelValue = 1, -353.9
07-06 12:18:17.615 >> bodywork // SteeringWheelAngle = -353.9, 1, 1
07-06 12:18:17.616 >> bodywork // SteeringWheelValue = 2, 216.0
07-06 12:18:17.617 >> bodywork // SteeringWheelSpeed = 216.0, 1, 1
07-06 12:18:17.621 >> bodywork // SteeringWheelValue = 1, -355.6
07-06 12:18:17.622 >> bodywork // SteeringWheelAngle = -355.6, 1, 1
07-06 12:18:17.626 >> bodywork // SteeringWheelValue = 2, 212.0
07-06 12:18:17.627 >> bodywork // SteeringWheelSpeed = 212.0, 1, 1
07-06 12:18:17.628 >> instrument // AlarmBuzzleState = 0
07-06 12:18:17.631 >> bodywork // SteeringWheelValue = 1, -358.0
07-06 12:18:17.631 >> bodywork // SteeringWheelAngle = -358.0, 1, 1
07-06 12:18:17.632 >> bodywork // SteeringWheelValue = 2, 204.0
07-06 12:18:17.633 >> bodywork // SteeringWheelSpeed = 204.0, 1, 1
07-06 12:18:17.637 >> bodywork // SteeringWheelValue = 1, -359.6
07-06 12:18:17.637 >> bodywork // SteeringWheelAngle = -359.6, 1, 1
07-06 12:18:17.637 >> bodywork // SteeringWheelValue = 2, 196.0
07-06 12:18:17.637 >> bodywork // SteeringWheelSpeed = 196.0, 1, 1
07-06 12:18:17.646 >> bodywork // SteeringWheelValue = 1, -361.9
07-06 12:18:17.647 >> bodywork // SteeringWheelAngle = -361.9, 1, 1
07-06 12:18:17.653 >> bodywork // SteeringWheelValue = 2, 188.0
07-06 12:18:17.654 >> bodywork // SteeringWheelSpeed = 188.0, 1, 1
07-06 12:18:17.654 >> charging // ChargingPower = 0.0
07-06 12:18:17.655 >> speed // Speed = 2.95625
07-06 12:18:17.663 >> bodywork // SteeringWheelValue = 1, -363.30002
07-06 12:18:17.664 >> bodywork // SteeringWheelAngle = -363.30002, 1, 1
07-06 12:18:17.665 >> bodywork // SteeringWheelValue = 2, 184.0
07-06 12:18:17.665 >> bodywork // SteeringWheelSpeed = 184.0, 1, 1
07-06 12:18:17.670 >> bodywork // SteeringWheelValue = 1, -365.6
07-06 12:18:17.670 >> bodywork // SteeringWheelAngle = -365.6, 1, 1
07-06 12:18:17.671 >> bodywork // SteeringWheelValue = 2, 188.0
07-06 12:18:17.671 >> bodywork // SteeringWheelSpeed = 188.0, 1, 1
07-06 12:18:17.674 >> instrument // AlarmBuzzleState = 1
07-06 12:18:17.676 >> bodywork // SteeringWheelValue = 1, -367.1
07-06 12:18:17.676 >> bodywork // SteeringWheelAngle = -367.1, 1, 1
07-06 12:18:17.688 >> bodywork // SteeringWheelValue = 1, -369.4
07-06 12:18:17.689 >> bodywork // SteeringWheelAngle = -369.4, 1, 1
07-06 12:18:17.698 >> bodywork // SteeringWheelValue = 1, -370.9
07-06 12:18:17.699 >> bodywork // SteeringWheelAngle = -370.9, 1, 1
07-06 12:18:17.711 >> bodywork // SteeringWheelValue = 1, -373.1
07-06 12:18:17.711 >> bodywork // SteeringWheelAngle = -373.1, 1, 1
07-06 12:18:17.712 >> bodywork // SteeringWheelValue = 2, 192.0
07-06 12:18:17.713 >> bodywork // SteeringWheelSpeed = 192.0, 1, 1
07-06 12:18:17.717 >> bodywork // SteeringWheelValue = 1, -374.7
07-06 12:18:17.718 >> bodywork // SteeringWheelAngle = -374.7, 1, 1
07-06 12:18:17.724 >> instrument // AlarmBuzzleState = 0
07-06 12:18:17.728 >> bodywork // SteeringWheelValue = 1, -377.0
07-06 12:18:17.728 >> bodywork // SteeringWheelAngle = -377.0, 1, 1
07-06 12:18:17.741 >> bodywork // SteeringWheelValue = 1, -378.5
07-06 12:18:17.741 >> bodywork // SteeringWheelAngle = -378.5, 1, 1
07-06 12:18:17.747 >> bodywork // SteeringWheelValue = 1, -380.80002
07-06 12:18:17.747 >> bodywork // SteeringWheelAngle = -380.80002, 1, 1
07-06 12:18:17.754 >> speed // Speed = 3.09375
07-06 12:18:17.757 >> bodywork // SteeringWheelValue = 1, -382.4
07-06 12:18:17.758 >> bodywork // SteeringWheelAngle = -382.4, 1, 1
07-06 12:18:17.760 >> bodywork // SteeringWheelValue = 2, 196.0
07-06 12:18:17.760 >> bodywork // SteeringWheelSpeed = 196.0, 1, 1
07-06 12:18:17.776 >> bodywork // SteeringWheelValue = 1, -384.80002
07-06 12:18:17.777 >> bodywork // SteeringWheelAngle = -384.80002, 1, 1
07-06 12:18:17.777 >> bodywork // SteeringWheelValue = 2, 204.0
07-06 12:18:17.778 >> bodywork // SteeringWheelSpeed = 204.0, 1, 1
07-06 12:18:17.779 >> instrument // AlarmBuzzleState = 1
07-06 12:18:17.785 >> bodywork // SteeringWheelValue = 1, -386.4
07-06 12:18:17.789 >> bodywork // SteeringWheelAngle = -386.4, 1, 1
07-06 12:18:17.790 >> bodywork // SteeringWheelValue = 1, -389.0
07-06 12:18:17.791 >> bodywork // SteeringWheelAngle = -389.0, 1, 1
07-06 12:18:17.791 >> bodywork // SteeringWheelValue = 2, 208.0
07-06 12:18:17.791 >> bodywork // SteeringWheelSpeed = 208.0, 1, 1
07-06 12:18:17.800 >> bodywork // SteeringWheelValue = 1, -390.6
07-06 12:18:17.800 >> bodywork // SteeringWheelAngle = -390.6, 1, 1
07-06 12:18:17.807 >> bodywork // SteeringWheelValue = 1, -393.1
07-06 12:18:17.807 >> bodywork // SteeringWheelAngle = -393.1, 1, 1
07-06 12:18:17.817 >> bodywork // SteeringWheelValue = 1, -394.7
07-06 12:18:17.818 >> bodywork // SteeringWheelAngle = -394.7, 1, 1
07-06 12:18:17.818 >> bodywork // SteeringWheelValue = 2, 204.0
07-06 12:18:17.818 >> bodywork // SteeringWheelSpeed = 204.0, 1, 1
07-06 12:18:17.825 >> instrument // AlarmBuzzleState = 0
07-06 12:18:17.830 >> bodywork // SteeringWheelValue = 1, -397.2
07-06 12:18:17.830 >> bodywork // SteeringWheelAngle = -397.2, 1, 1
07-06 12:18:17.830 >> bodywork // SteeringWheelValue = 2, 200.0
07-06 12:18:17.830 >> bodywork // SteeringWheelSpeed = 200.0, 1, 1
07-06 12:18:17.838 >> bodywork // SteeringWheelValue = 1, -398.80002
07-06 12:18:17.839 >> bodywork // SteeringWheelAngle = -398.80002, 1, 1
07-06 12:18:17.847 >> bodywork // SteeringWheelValue = 1, -401.2
07-06 12:18:17.847 >> bodywork // SteeringWheelAngle = -401.2, 1, 1
07-06 12:18:17.848 >> bodywork // SteeringWheelValue = 2, 204.0
07-06 12:18:17.849 >> bodywork // SteeringWheelSpeed = 204.0, 1, 1
07-06 12:18:17.852 >> charging // ChargingPower = 0.0
07-06 12:18:17.860 >> speed // Speed = 3.1625001
07-06 12:18:17.865 >> bodywork // SteeringWheelValue = 1, -402.80002
07-06 12:18:17.865 >> bodywork // SteeringWheelAngle = -402.80002, 1, 1
07-06 12:18:17.869 >> bodywork // SteeringWheelValue = 1, -405.2
07-06 12:18:17.870 >> bodywork // SteeringWheelAngle = -405.2, 1, 1
07-06 12:18:17.875 >> instrument // AlarmBuzzleState = 1
07-06 12:18:17.877 >> bodywork // SteeringWheelValue = 1, -406.9
07-06 12:18:17.877 >> bodywork // SteeringWheelAngle = -406.9, 1, 1
07-06 12:18:17.889 >> bodywork // SteeringWheelValue = 1, -409.30002
07-06 12:18:17.889 >> bodywork // SteeringWheelAngle = -409.30002, 1, 1
07-06 12:18:17.897 >> bodywork // SteeringWheelValue = 1, -410.9
07-06 12:18:17.904 >> bodywork // SteeringWheelAngle = -410.9, 1, 1
07-06 12:18:17.911 >> bodywork // SteeringWheelValue = 1, -413.30002
07-06 12:18:17.911 >> bodywork // SteeringWheelAngle = -413.30002, 1, 1
07-06 12:18:17.913 >> bodywork // SteeringWheelValue = 2, 200.0
07-06 12:18:17.913 >> bodywork // SteeringWheelSpeed = 200.0, 1, 1
07-06 12:18:17.916 >> bodywork // SteeringWheelValue = 1, -414.9
07-06 12:18:17.917 >> bodywork // SteeringWheelAngle = -414.9, 1, 1
07-06 12:18:17.926 >> instrument // AlarmBuzzleState = 0
07-06 12:18:17.931 >> bodywork // SteeringWheelValue = 1, -417.30002
07-06 12:18:17.931 >> bodywork // SteeringWheelAngle = -417.30002, 1, 1
07-06 12:18:17.932 >> bodywork // SteeringWheelValue = 2, 196.0
07-06 12:18:17.932 >> bodywork // SteeringWheelSpeed = 196.0, 1, 1
07-06 12:18:17.940 >> bodywork // SteeringWheelValue = 1, -418.9
07-06 12:18:17.941 >> bodywork // SteeringWheelAngle = -418.9, 1, 1
07-06 12:18:17.941 >> bodywork // SteeringWheelValue = 2, 200.0
07-06 12:18:17.941 >> bodywork // SteeringWheelSpeed = 200.0, 1, 1
07-06 12:18:17.951 >> bodywork // SteeringWheelValue = 1, -421.2
07-06 12:18:17.951 >> bodywork // SteeringWheelAngle = -421.2, 1, 1
07-06 12:18:17.952 >> bodywork // SteeringWheelValue = 2, 196.0
07-06 12:18:17.952 >> bodywork // SteeringWheelSpeed = 196.0, 1, 1
07-06 12:18:17.957 >> speed // Speed = 3.3000002
07-06 12:18:17.959 >> bodywork // SteeringWheelValue = 1, -422.80002
07-06 12:18:17.959 >> bodywork // SteeringWheelAngle = -422.80002, 1, 1
07-06 12:18:17.960 >> bodywork // SteeringWheelValue = 2, 192.0
07-06 12:18:17.960 >> bodywork // SteeringWheelSpeed = 192.0, 1, 1
07-06 12:18:17.974 >> bodywork // SteeringWheelValue = 1, -425.1
07-06 12:18:17.974 >> bodywork // SteeringWheelAngle = -425.1, 1, 1
07-06 12:18:17.981 >> bodywork // SteeringWheelValue = 1, -426.5
07-06 12:18:17.981 >> bodywork // SteeringWheelAngle = -426.5, 1, 1
07-06 12:18:17.982 >> bodywork // SteeringWheelValue = 2, 188.0
07-06 12:18:17.982 >> bodywork // SteeringWheelSpeed = 188.0, 1, 1
07-06 12:18:17.982 >> instrument // AlarmBuzzleState = 1
07-06 12:18:17.992 >> bodywork // SteeringWheelValue = 1, -428.7
07-06 12:18:17.992 >> bodywork // SteeringWheelAngle = -428.7, 1, 1
07-06 12:18:17.994 >> bodywork // SteeringWheelValue = 2, 184.0
07-06 12:18:17.994 >> bodywork // SteeringWheelSpeed = 184.0, 1, 1
07-06 12:18:17.998 >> bodywork // SteeringWheelValue = 1, -430.2
07-06 12:18:17.999 >> bodywork // SteeringWheelAngle = -430.2, 1, 1
07-06 12:18:17.999 >> bodywork // SteeringWheelValue = 2, 180.0
07-06 12:18:18.000 >> bodywork // SteeringWheelSpeed = 180.0, 1, 1
07-06 12:18:18.011 >> bodywork // SteeringWheelValue = 1, -432.4
07-06 12:18:18.013 >> bodywork // SteeringWheelAngle = -432.4, 1, 1
07-06 12:18:18.019 >> bodywork // SteeringWheelValue = 1, -433.80002
07-06 12:18:18.019 >> bodywork // SteeringWheelAngle = -433.80002, 1, 1
07-06 12:18:18.019 >> bodywork // SteeringWheelValue = 2, 176.0
07-06 12:18:18.020 >> bodywork // SteeringWheelSpeed = 176.0, 1, 1
07-06 12:18:18.028 >> bodywork // SteeringWheelValue = 1, -435.9
07-06 12:18:18.029 >> bodywork // SteeringWheelAngle = -435.9, 1, 1
07-06 12:18:18.031 >> bodywork // SteeringWheelValue = 2, 180.0
07-06 12:18:18.031 >> bodywork // SteeringWheelSpeed = 180.0, 1, 1
07-06 12:18:18.032 >> instrument // AlarmBuzzleState = 0
07-06 12:18:18.038 >> bodywork // SteeringWheelValue = 1, -437.4
07-06 12:18:18.038 >> bodywork // SteeringWheelAngle = -437.4, 1, 1
07-06 12:18:18.050 >> bodywork // SteeringWheelValue = 1, -439.5
07-06 12:18:18.050 >> bodywork // SteeringWheelAngle = -439.5, 1, 1
07-06 12:18:18.050 >> bodywork // SteeringWheelValue = 2, 176.0
07-06 12:18:18.050 >> bodywork // SteeringWheelSpeed = 176.0, 1, 1
07-06 12:18:18.052 >> charging // ChargingPower = 0.0
07-06 12:18:18.057 >> speed // Speed = 3.36875
07-06 12:18:18.060 >> bodywork // SteeringWheelValue = 1, -440.9
07-06 12:18:18.060 >> bodywork // SteeringWheelAngle = -440.9, 1, 1
07-06 12:18:18.067 >> bodywork // SteeringWheelValue = 1, -443.0
07-06 12:18:18.067 >> bodywork // SteeringWheelAngle = -443.0, 1, 1
07-06 12:18:18.083 >> bodywork // SteeringWheelValue = 1, -444.4
07-06 12:18:18.083 >> bodywork // SteeringWheelAngle = -444.4, 1, 1
07-06 12:18:18.084 >> instrument // AlarmBuzzleState = 1
07-06 12:18:18.092 >> bodywork // SteeringWheelValue = 1, -446.5
07-06 12:18:18.092 >> bodywork // SteeringWheelAngle = -446.5, 1, 1
07-06 12:18:18.093 >> bodywork // SteeringWheelValue = 2, 172.0
07-06 12:18:18.093 >> bodywork // SteeringWheelSpeed = 172.0, 1, 1
07-06 12:18:18.102 >> bodywork // SteeringWheelValue = 1, -447.80002
07-06 12:18:18.103 >> bodywork // SteeringWheelAngle = -447.80002, 1, 1
07-06 12:18:18.103 >> bodywork // SteeringWheelValue = 2, 164.0
07-06 12:18:18.104 >> bodywork // SteeringWheelSpeed = 164.0, 1, 1
07-06 12:18:18.109 >> bodywork // SteeringWheelValue = 1, -449.7
07-06 12:18:18.109 >> bodywork // SteeringWheelAngle = -449.7, 1, 1
07-06 12:18:18.110 >> bodywork // SteeringWheelValue = 2, 160.0
07-06 12:18:18.111 >> bodywork // SteeringWheelSpeed = 160.0, 1, 1
07-06 12:18:18.118 >> bodywork // SteeringWheelValue = 1, -450.9
07-06 12:18:18.118 >> bodywork // SteeringWheelAngle = -450.9, 1, 1
07-06 12:18:18.119 >> bodywork // SteeringWheelValue = 2, 152.0
07-06 12:18:18.120 >> bodywork // SteeringWheelSpeed = 152.0, 1, 1
07-06 12:18:18.129 >> bodywork // SteeringWheelValue = 1, -452.7
07-06 12:18:18.130 >> bodywork // SteeringWheelAngle = -452.7, 1, 1
07-06 12:18:18.130 >> bodywork // SteeringWheelValue = 2, 148.0
07-06 12:18:18.131 >> bodywork // SteeringWheelSpeed = 148.0, 1, 1
07-06 12:18:18.131 >> instrument // AlarmBuzzleState = 0
07-06 12:18:18.140 >> bodywork // SteeringWheelValue = 1, -453.9
07-06 12:18:18.140 >> bodywork // SteeringWheelAngle = -453.9, 1, 1
07-06 12:18:18.150 >> bodywork // SteeringWheelValue = 1, -455.7
